ID	gene_symbols	refseq_gene	chr	start	end	strand	ave_wt_perc	ave_mut_perc	wt_perc_qc	mut_perc_qc	log_ratio	perc_qval	alt_3ss	alt_5ss	exon_inclusion	exon_skipping	intron_retention	ave_wt_raw	ave_mut_raw	edger_gene_qval	3ss_mad_score	5ss_mad_score
chr1:145508611-145509165:+:end	RBM8A	RBM8A	chr1	145508611	145509165	+	0	1	0.0	1.5904572	3.6440902	0.13301064	False	False	False	False	False	0	12	NA	0.8961676	-1.6931446
chr1:145508611-145509165:+:start	RBM8A	RBM8A	chr1	145508611	145509165	+	0	0	0.0	1.0847458	3.1107635	0.1316036	False	False	False	False	False	0	12	NA	0.8961676	-1.6931446
chr1:151266614-151274319:-:start	PI4KB	PI4KB	chr1	151266614	151274319	-	0	3	0.0	4.733728	5.249276	0.19458325	False	False	False	False	False	0	5	NA	1.6275196	1.9326932
chr1:153905253-153905336:-:end	DENND4B	DENND4B	chr1	153905253	153905336	-	100	92	100.0	93.84615	-6.347411	0.19458325	False	False	False	False	False	87	65	NA	-0.7641725	-2.2789354
chr1:153905334-153905336:-:end	DENND4B	DENND4B	chr1	153905334	153905336	-	0	7	0.0	8.955224	6.347394	0.19458325	False	False	False	False	False	0	5	NA	-4.3946533	-2.2789354
chr1:155226210-155228616:-:end	SCAMP3	SCAMP3	chr1	155226210	155228616	-	0	3	0.23364486	4.112554	5.1769633	0.16284099	False	False	False	False	False	0	15	NA	1.7596074	-1.7221894
chr1:155226210-155228616:-:start	SCAMP3	SCAMP3	chr1	155226210	155228616	-	0	3	0.22271715	4.1394334	5.2443805	0.14185649	False	False	False	False	False	0	15	NA	1.7596074	-1.7221894
chr1:155288082-155288467:+:start	FDPS	FDPS	chr1	155288082	155288467	+	0	0	1.0033444	0.0	-3.1161842	0.19458325	False	False	False	False	False	7	0	NA	-0.67080957	-0.39111906
chr1:155697529-155701146:+:start	DAP3	DAP3	chr1	155697529	155701146	+	0	1	0.0	2.5641026	4.231462	0.19458325	False	False	False	False	False	0	9	NA	0.3560952	0.5794522
chr1:156752121-156764456:+:end	PRCC	PRCC	chr1	156752121	156764456	+	0	3	0.0	3.6516852	5.046158	0.13763471	False	False	False	False	False	0	11	NA	1.8782332	1.8356842
chr1:156752121-156764456:+:start	PRCC	PRCC	chr1	156752121	156764456	+	0	2	0.0	3.4666665	4.9040422	0.13763471	False	False	False	False	False	0	11	NA	1.8782332	1.8356842
chr1:161070649-161072076:-:end	PFDN2	PFDN2	chr1	161070649	161072076	-	0	2	0.06476684	2.56917	4.3496337	0.097643584	False	False	False	True	False	0	31	NA	0.099898234	1.6672708
chr1:161070649-161072076:-:start	PFDN2	PFDN2	chr1	161070649	161072076	-	0	1	0.054764517	2.133479	4.0729547	0.0994148	False	False	False	True	False	0	31	NA	0.099898234	1.6672708
chr1:161071961-161072076:-:end	PFDN2	PFDN2	chr1	161071961	161072076	-	99	97	100.0	98.348526	-4.686111	0.17758788	False	False	True	False	False	1490	1521	NA	0.2086463	1.6672708
chr1:193028906-193046042:+:start	TROVE2	TROVE2	chr1	193028906	193046042	+	0	10	0.0	12.711864	6.8418975	0.16698322	False	False	False	False	False	0	10	NA	1.2410827	1.3873647
chr1:207500182-207510037:+:end	CD55	CD55	chr1	207500182	207510037	+	0	6	0.0	9.326426	6.219331	0.13763471	False	False	False	False	False	0	12	NA	0.78179884	1.7131578
chr1:207500182-207510037:+:start	CD55	CD55	chr1	207500182	207510037	+	0	5	0.0	7.964602	5.953567	0.15190837	False	False	False	False	False	0	12	NA	0.78179884	1.7131578
chr1:20827929-20828561:-:end	MUL1	MUL1	chr1	20827929	20828561	-	0	9	0.0	10.447762	6.7451086	0.12662789	False	False	False	False	False	0	7	NA	-0.37713626	0.06441534
chr1:226173224-226178943:-:end	SDE2,C1orf55	SDE2	chr1	226173224	226178943	-	0	9	0.0	10.38961	6.666464	0.08846526	False	False	False	False	False	0	13	NA	2.1831264	1.7397243
chr1:226173224-226178943:-:start	SDE2,C1orf55	SDE2	chr1	226173224	226178943	-	0	9	0.0	10.596026	6.633603	0.0994148	False	False	False	False	False	0	13	NA	2.1831264	1.7397243
chr1:226334522-226349231:-:end	ACBD3	ACBD3	chr1	226334522	226349231	-	0	3	0.0	5.0387597	5.325517	0.13763471	False	False	False	False	False	0	10	NA	1.3246375	0.15484652
chr1:226334522-226349231:-:start	ACBD3	ACBD3	chr1	226334522	226349231	-	0	6	0.0	8.0	6.1951885	0.14664313	False	False	False	False	False	0	10	NA	1.3246375	0.15484652
chr1:228270466-228285042:+:end	ARF1,MIR3620	ARF1,MIR3620	chr1	228270466	228285042	+	0	0	0.0	0.99788326	2.9684358	0.07025461	False	False	False	False	False	0	26	NA	-1.5734717	0.95039123
chr1:228270466-228285042:+:start	ARF1,MIR3620	ARF1,MIR3620	chr1	228270466	228285042	+	0	0	0.0	1.2235818	3.2759652	0.07110029	False	False	False	False	False	0	26	NA	-1.5734717	0.95039123
chr1:23640195-23644975:-:start	HNRNPR	HNRNPR	chr1	23640195	23644975	-	99	93	100.0	94.341805	-6.191353	0.19458325	False	True	False	False	False	825	861	NA	0.74699044	0.49353597
chr1:23640195-23660010:-:end	HNRNPR	HNRNPR	chr1	23640195	23660010	-	0	3	0.0	4.1786747	5.204038	0.06276269	False	True	False	False	False	0	24	NA	0.74699044	2.5577705
chr1:23640195-23660010:-:start	HNRNPR	HNRNPR	chr1	23640195	23660010	-	0	2	0.0	3.3487298	4.7847657	0.06984455	False	True	False	False	False	0	24	NA	0.74699044	2.5577705
chr1:23640195-23664246:-:end	HNRNPR	HNRNPR	chr1	23640195	23664246	-	0	2	0.0	3.128621	4.402941	0.15807457	False	True	False	False	False	0	18	NA	0.74699044	-0.47742882
chr1:23640195-23664246:-:start	HNRNPR	HNRNPR	chr1	23640195	23664246	-	0	1	0.0	3.1213872	4.340003	0.17291681	False	True	False	False	False	0	18	NA	0.74699044	-0.47742882
chr1:28159327-28169696:+:end	PPP1R8	PPP1R8	chr1	28159327	28169696	+	0	3	0.0	3.468208	4.9540195	0.11060399	False	False	False	False	False	0	10	NA	-2.4329357	0.7408184
chr1:28159327-28169696:+:start	PPP1R8	PPP1R8	chr1	28159327	28169696	+	0	2	0.0	2.7586207	4.6264243	0.11489232	False	False	False	False	False	0	10	NA	-2.4329357	0.7408184
chr1:29064850-29068914:+:start	YTHDF2	YTHDF2	chr1	29064850	29068914	+	89	51	90.69768	52.76873	-3.0458012	0.19458325	False	False	True	False	False	394	286	NA	1.9553362	-1.1639991
chr1:29064850-29095440:+:end	YTHDF2	YTHDF2	chr1	29064850	29095440	+	11	54	12.437811	56.38507	3.1380439	0.16284099	False	False	False	True	False	41	260	NA	1.6048849	-1.1639991
chr1:29064850-29095440:+:start	YTHDF2	YTHDF2	chr1	29064850	29095440	+	9	47	9.71867	49.042145	3.1021132	0.16228932	False	False	False	True	False	41	260	NA	1.6048849	-1.1639991
chr1:29070498-29095440:+:end	YTHDF2	YTHDF2	chr1	29070498	29095440	+	87	44	87.767586	47.863247	-3.1322317	0.19458325	False	False	True	False	False	306	214	NA	1.6048849	-1.1315156
chr1:29485998-29486952:-:start	SRSF4	SRSF4	chr1	29485998	29486952	-	1	0	2.877698	0.0	-4.296355	0.17609996	False	False	False	False	False	7	0	NA	-0.7370228	-0.24808973
chr1:31811895-31819465:+:start	ZCCHC17	ZCCHC17	chr1	31811895	31819465	+	0	3	0.0	3.2846715	4.967629	0.13763471	False	False	False	False	False	0	9	NA	-2.3051205	-1.806941
chr1:31819484-31819486:+:end	ZCCHC17	ZCCHC17	chr1	31819484	31819486	+	0	3	0.0	5.147059	5.3281045	0.13763471	False	False	False	False	False	0	11	NA	0.9595459	-8.606271
chr1:3751656-3753855:-:end	KIAA0562,CEP104	CEP104	chr1	3751656	3753855	-	0	17	0.0	19.512194	7.756072	0.097643584	False	False	False	False	False	0	7	NA	0.26726204	-0.72972995
chr1:3751656-3753855:-:start	KIAA0562,CEP104	CEP104	chr1	3751656	3753855	-	0	15	0.0	17.021276	7.5432196	0.13568927	False	False	False	False	False	0	7	NA	0.26726204	-0.72972995
chr1:43162933-43166469:+:start	YBX1	YBX1	chr1	43162933	43166469	+	0	1	0.0	1.0707457	3.3650641	0.03345395	False	False	False	False	False	0	109	NA	-2.3312702	0.5600107
chr1:46049877-46078840:+:end	NASP	NASP	chr1	46049877	46078840	+	0	0	0.0	0.9360374	3.07547	0.17291681	False	False	False	False	False	0	5	NA	0.49970546	-0.77827376
chr1:46078920-46079964:+:end	NASP	NASP	chr1	46078920	46079964	+	0	2	0.106496274	3.7383177	4.7940774	0.19820076	False	False	False	False	False	0	22	NA	0.9172476	1.3983455
chr1:46769492-46774775:+:start	UQCRH	UQCRH	chr1	46769492	46774775	+	0	0	0.0	0.78451884	2.594894	0.07025461	False	False	False	False	False	0	30	NA	0.65351254	1.1452564
chr1:91966505-91967193:+:start	CDC7	CDC7	chr1	91966505	91967193	+	0	10	0.5952381	14.035088	5.835841	0.16257186	False	False	False	False	False	0	10	NA	-1.4088231	-1.4810146
chr1:93299217-93299352:+:start	SNORD21,SNORA66,RPL5	RPL5	chr1	93299217	93299352	+	0	0	0.0	0.07014412	0.0	0.17836227	False	False	False	False	False	0	8	NA	1.1255126	2.711192
chr1:94341971-94344632:-:end	DNTTIP2	DNTTIP2	chr1	94341971	94344632	-	0	2	0.0	2.5362318	4.5266905	0.19458325	False	False	False	False	False	0	6	NA	-0.54878587	0.38092712
chr20:32684611-32691267:-:end	EIF2S2	EIF2S2	chr20	32684611	32691267	-	0	1	0.0	1.8423746	3.888548	0.107019775	False	False	False	False	False	0	14	NA	0.520664	-1.3690535
chr20:32684611-32691267:-:start	EIF2S2	EIF2S2	chr20	32684611	32691267	-	0	1	0.0	1.9586507	3.897471	0.1130341	False	False	False	False	False	0	14	NA	0.520664	-1.3690535
chr20:34144042-34144725:+:start	ERGIC3	ERGIC3	chr20	34144042	34144725	+	0	6	0.7898894	7.194245	3.6857796	0.1720567	False	False	False	False	False	3	48	NA	-1.7208928	1.5437633
chr20:34313077-34326889:-:end	RBM39	RBM39	chr20	34313077	34326889	-	0	3	0.0	4.202586	5.160526	0.06984455	False	False	False	False	False	0	31	NA	0.055438515	-0.20165297
chr20:34313077-34326889:-:start	RBM39	RBM39	chr20	34313077	34326889	-	0	4	0.0	5.059022	5.5980544	0.062329482	False	False	False	False	False	0	31	NA	0.055438515	-0.20165297
chr20:36631178-36631180:-:start	TTI1	TTI1	chr20	36631178	36631180	-	0	20	1.4814814	25.0	4.834918	0.16189733	False	False	False	False	False	1	16	NA	1.1194625	-8.187001
chr20:36631178-36634598:-:start	TTI1	TTI1	chr20	36631178	36634598	-	99	78	100.0	84.88372	-4.8710456	0.16152838	True	False	False	False	False	134	62	NA	1.1194625	0.49257597
chr20:36631195-36634598:-:end	TTI1	TTI1	chr20	36631195	36634598	-	0	14	0.60975605	17.5	6.370282	0.12794761	True	False	False	False	False	0	11	NA	-1.2548175	0.49257597
chr20:468219-470423:-:start	CSNK2A1	CSNK2A1	chr20	468219	470423	-	0	1	0.0	1.4925373	3.6252928	0.17291681	False	False	False	False	False	0	7	NA	0.49731213	0.14742956
chr20:54970777-54972699:+:end	CSTF1	CSTF1	chr20	54970777	54972699	+	0	6	0.0	8.403361	6.057452	0.13763471	False	False	False	False	False	0	7	NA	0.50433075	-2.7239225
chr21:34918685-34922525:+:start	SON	SON	chr21	34918685	34922525	+	0	5	0.0	8.0	5.931046	0.16392522	False	False	False	False	False	0	7	NA	-1.1560863	2.711192
chr21:44330669-44330783:+:end			chr21	44330669	44330783	+	0	10	0.0	17.391304	6.922599	0.13763471	False	False	False	False	False	0	5	NA	-4.0056577	-0.33900002
chr21:44330669-44330783:+:start			chr21	44330669	44330783	+	0	10	0.0	19.047619	6.940199	0.13763471	False	False	False	False	False	0	5	NA	-4.0056577	-0.33900002
chr21:47412295-47418837:+:end			chr21	47412295	47418837	+	1	0	5.479452	0.0	-4.2161484	0.19458325	False	False	False	False	False	4	0	NA	-2.4729798	-5.1764374
chr22:19044699-19050714:-:end	DGCR11,DGCR2	DGCR2	chr22	19044699	19050714	-	0	7	0.0	12.432432	6.283903	0.19434956	False	False	False	False	False	0	13	NA	-1.1196582	0.074902855
chr22:20307312-20307401:-:end	DGCR6L	DGCR6L	chr22	20307312	20307401	-	0	1	0.0	1.320132	3.4946733	0.15835604	False	False	False	False	False	0	7	NA	-0.64730096	0.009995164
chr22:24167423-24175778:+:end			chr22	24167423	24175778	+	0	1	0.0	1.7026106	3.864551	0.13763471	False	False	False	False	False	0	13	NA	-1.9597119	-1.6446573
chr22:36912837-36915451:-:end	EIF3D	EIF3D	chr22	36912837	36915451	-	0	0	0.0	0.75795853	2.6297035	0.12566698	False	False	False	False	False	0	12	NA	1.2267653	-0.42061132
chr22:36912837-36915451:-:start	EIF3D	EIF3D	chr22	36912837	36915451	-	0	0	0.0	1.1037527	3.147315	0.12912531	False	False	False	False	False	0	12	NA	1.2267653	-0.42061132
chr2:10282081-10350436:+:end	C2orf48,RRM2	C2orf48	chr2	10282081	10350436	+	0	54	0.0	61.538464	10.236059	0.11664796	False	False	False	False	False	0	10	NA	0.022787845	0.28068078
chr2:103348868-103348870:-:start	MFSD9	MFSD9	chr2	103348868	103348870	-	2	52	6.060606	64.70589	5.734482	0.15871553	False	False	False	False	False	0	18	NA	0.73705065	-7.292385
chr2:128018872-128030440:-:end	ERCC3	ERCC3	chr2	128018872	128030440	-	0	8	0.0	13.095239	6.4827027	0.19458325	False	False	False	False	False	0	7	NA	-0.11727507	-0.6661599
chr2:135710281-135712050:+:end	CCNT2	CCNT2	chr2	135710281	135712050	+	0	24	0.0	30.120483	8.3322115	0.11808946	False	False	False	False	False	0	18	NA	-0.48683518	0.107430376
chr2:135710281-135712050:+:start	CCNT2	CCNT2	chr2	135710281	135712050	+	0	30	0.0	34.246574	8.762802	0.08846526	False	False	False	False	False	0	18	NA	-0.48683518	0.107430376
chr2:162081257-162091852:+:end	TANK	TANK	chr2	162081257	162091852	+	1	26	2.3809524	28.333334	4.6369724	0.16284099	False	False	False	False	False	0	14	NA	1.3083655	0.8289978
chr2:170598047-170649082:+:start	PHOSPHO2-KLHL23,PHOSPHO2,KLHL23	PHOSPHO2-KLHL23,KLHL23	chr2	170598047	170649082	+	0	9	0.0	11.956522	6.739375	0.14185649	False	False	False	False	False	0	8	NA	-0.7715028	0.09133911
chr2:178080624-178080717:+:start	HNRNPA3	HNRNPA3	chr2	178080624	178080717	+	0	1	0.0	2.0113852	4.1969895	0.059314866	False	False	False	False	False	0	48	NA	-1.5713658	-0.38051596
chr2:198352754-198353040:-:end	HSPD1	HSPD1	chr2	198352754	198353040	-	0	1	0.0	2.3779724	4.0157275	0.08735051	False	False	False	False	False	0	38	NA	-0.3066419	-1.5990455
chr2:232320129-232320162:-:end			chr2	232320129	232320162	-	0	0	1.968085	0.0	-2.7218108	0.13763471	False	True	False	False	False	12	0	NA	-2.3811085	-2.563346
chr2:232320129-232320292:-:start			chr2	232320129	232320292	-	0	1	0.0	5.3687906	4.186172	0.062329482	False	True	False	False	False	0	35	NA	-2.3811085	-10.06149
chr2:232573431-232576635:+:end	PTMA		chr2	232573431	232576635	+	0	0	0.0	0.20399305	0.93748474	0.059314866	False	False	False	False	False	0	44	NA	-3.4660928	-5.7577763
chr2:232576669-232576671:+:end			chr2	232576669	232576671	+	99	97	99.985016	98.43158	-4.884909	0.062329482	False	False	False	False	False	24964	29313	NA	-4.020812	-2.5983007
chr2:242590526-242606059:+:end	ATG4B	ATG4B	chr2	242590526	242606059	+	0	4	0.0	5.714286	5.579895	0.15983216	False	False	False	False	False	0	7	NA	0.25077203	-1.3063058
chr2:242590526-242606059:+:start	ATG4B	ATG4B	chr2	242590526	242606059	+	0	3	0.0	4.016064	5.018138	0.17877947	False	False	False	False	False	0	7	NA	0.25077203	-1.3063058
chr2:24290721-24299069:-:end	SF3B14	SF3B14	chr2	24290721	24299069	-	0	0	0.04244482	0.6680731	2.520523	0.19458325	False	False	False	False	False	0	16	NA	-0.7067543	0.29575735
chr2:28999848-29004603:+:end	SPDYA,PPP1CB	PPP1CB	chr2	28999848	29004603	+	0	9	0.34364262	10.0	5.531196	0.110050455	False	False	False	True	False	0	21	NA	1.9184767	0.33188394
chr2:28999848-29004603:+:start	SPDYA,PPP1CB	PPP1CB	chr2	28999848	29004603	+	0	6	0.30395138	6.936416	5.2595463	0.13763471	False	False	False	True	False	0	21	NA	1.9184767	0.33188394
chr2:29001905-29004603:+:end	SPDYA,PPP1CB	PPP1CB	chr2	29001905	29004603	+	99	89	99.66887	90.8397	-5.0597234	0.14062585	False	False	True	False	False	295	202	NA	1.9184767	0.5358513
chr2:39993249-40006253:-:end	THUMPD2	THUMPD2	chr2	39993249	40006253	-	0	17	0.0	21.212122	7.714347	0.15585467	False	False	False	False	False	0	12	NA	1.6008235	2.3546925
chr2:39993249-40006253:-:start	THUMPD2	THUMPD2	chr2	39993249	40006253	-	0	13	0.0	15.053764	7.306339	0.13763471	False	False	False	False	False	0	12	NA	1.6008235	2.3546925
chr2:73470257-73471128:+:start	CCT7	CCT7	chr2	73470257	73471128	+	0	0	0.66401064	0.0	-2.5978684	0.07025461	False	False	False	False	False	18	0	NA	-0.8057286	-0.69945157
chr2:74756401-74756488:-:end	AUP1	AUP1	chr2	74756401	74756488	-	2	0	2.9666255	0.0	-4.493158	0.10508175	False	False	False	False	False	18	0	NA	-1.9259713	-4.144875
chr2:97285513-97297048:-:end	KANSL3,KIAA1310	KANSL3	chr2	97285513	97297048	-	0	15	0.0	20.967741	7.5486684	0.16392522	False	False	False	False	False	0	9	NA	-0.9819367	0.19547482
chr3:101396936-101401614:-:end	RPL24	RPL24	chr3	101396936	101401614	-	0	0	0.0	0.31193137	1.0554295	0.11664796	True	False	False	False	False	0	26	NA	-0.4751551	1.756877
chr3:101401353-101401355:-:start			chr3	101401353	101401355	-	43	4	72.72727	7.03125	-4.003478	0.16284099	False	False	False	False	False	7	12	NA	-0.8250619	-11.693477
chr3:101401353-101401614:-:start	RPL24	RPL24	chr3	101401353	101401614	-	22	95	41.666664	98.513016	6.114622	0.16284099	True	False	False	False	False	4	250	NA	-0.8250619	1.756877
chr3:113499894-113499896:+:end	ATP6V1A	ATP6V1A	chr3	113499894	113499896	+	0	6	0.0	6.711409	6.0281243	0.15409023	False	False	False	False	False	0	8	NA	0.69616514	-8.931401
chr3:160149613-160150813:+:end	SMC4	SMC4	chr3	160149613	160150813	+	0	5	0.0	7.1197414	5.9533324	0.13763471	False	False	False	False	False	0	15	NA	0.14284866	0.83728385
chr3:160149613-160150813:+:start	SMC4	SMC4	chr3	160149613	160150813	+	0	5	0.0	7.804878	5.9927835	0.13763471	False	False	False	False	False	0	15	NA	0.14284866	0.83728385
chr3:184049152-184049259:+:start	EIF4G1	EIF4G1	chr3	184049152	184049259	+	97	100	98.39915	100.0	4.425728	0.14143196	True	False	False	False	False	922	893	NA	0.3170539	-1.2613416
chr3:184049152-184049262:+:start	EIF4G1	EIF4G1	chr3	184049152	184049262	+	1	0	2.4342747	0.0	-4.1754656	0.10508175	True	False	False	False	False	17	0	NA	-1.0	-1.2613416
chr3:185639914-185643251:-:end	TRA2B	TRA2B	chr3	185639914	185643251	-	0	4	0.260078	6.0897436	5.2683196	0.15849863	False	False	False	False	False	1	50	NA	0.8051099	0.32750046
chr3:185639914-185643251:-:start	TRA2B	TRA2B	chr3	185639914	185643251	-	0	5	0.2728513	5.8461537	5.267153	0.14776477	False	False	False	False	False	1	50	NA	0.8051099	0.32750046
chr3:47702943-47712147:-:end	SMARCC1	SMARCC1	chr3	47702943	47712147	-	3	0	4.4897957	0.0	-5.3201966	0.14185649	False	False	False	False	False	10	0	NA	0.21691078	1.3634276
chr3:48638222-48638407:-:end	UQCRC1	UQCRC1	chr3	48638222	48638407	-	0	1	0.0	1.2884043	3.5454903	0.1130341	False	False	False	False	False	0	13	NA	-2.497289	0.5414568
chr3:49017066-49019092:+:end	ARIH2	ARIH2	chr3	49017066	49019092	+	0	2	0.0	3.187251	4.7159576	0.19458325	False	False	False	False	False	0	6	NA	0.6356431	-0.27825522
chr3:49017066-49019092:+:start	ARIH2	ARIH2	chr3	49017066	49019092	+	0	2	0.0	3.883495	4.9415216	0.19458325	False	False	False	False	False	0	6	NA	0.6356431	-0.27825522
chr3:50386213-50388005:-:end	NPRL2	NPRL2	chr3	50386213	50388005	-	0	5	0.0	7.2625694	5.9678936	0.15585467	False	False	False	False	False	0	11	NA	-0.30985162	-2.956226
chr3:50386213-50388005:-:start	NPRL2	NPRL2	chr3	50386213	50388005	-	0	7	0.0	9.489051	6.4341664	0.13763471	False	False	False	False	False	0	11	NA	-0.30985162	-2.956226
chr4:39458098-39459205:-:end	RPL9	RPL9	chr4	39458098	39459205	-	0	0	0.0	0.53395504	2.3178062	0.039502934	False	False	False	False	False	0	73	NA	0.2179349	0.5453824
chr4:83348457-83350400:-:end	HNRNPDL,HNRPDL	HNRNPDL	chr4	83348457	83350400	-	0	4	0.083125524	4.132231	5.3977942	0.062329482	False	False	False	False	False	0	46	NA	0.8030319	-3.6796863
chr4:83348457-83350400:-:start	HNRNPDL,HNRPDL	HNRNPDL	chr4	83348457	83350400	-	0	3	0.070028014	3.6290321	5.194183	0.062329482	False	False	False	False	False	0	46	NA	0.8030319	-3.6796863
chr5:134094645-134102606:+:end	DDX46	DDX46	chr5	134094645	134102606	+	0	0	1.1673151	0.021798365	-1.9643412	0.14147301	False	False	False	True	False	1	1	NA	-0.58870745	-0.7711144
chr5:134099782-134099784:+:start	DDX46	DDX46	chr5	134099782	134099784	+	0	0	0.0	0.016152479	0.0	0.086723566	False	False	False	False	False	0	0	NA	-6.045571	1.0556511
chr5:134099782-134102606:+:end	DDX46	DDX46	chr5	134099782	134102606	+	99	99	100.0	99.97577	1.9643373	0.13763471	False	False	True	False	False	217	9772	NA	-0.58870745	1.0556511
chr5:134099782-134102606:+:start	DDX46	DDX46	chr5	134099782	134102606	+	99	99	100.0	100.0	1.8929005	0.10119946	False	False	True	False	False	217	9772	NA	-0.58870745	1.0556511
chr5:134099782-134106592:+:end	DDX46	DDX46	chr5	134099782	134106592	+	0	0	1.2048192	0.019362958	-2.0101447	0.15835604	False	True	True	True	False	0	0	NA	1.4909029	1.0556511
chr5:134099782-134106592:+:start	DDX46	DDX46	chr5	134099782	134106592	+	0	0	1.1111112	0.021803116	-1.8928785	0.19458325	False	True	True	True	False	0	0	NA	1.4909029	1.0556511
chr5:134099782-134154588:+:start	DDX46	DDX46	chr5	134099782	134154588	+	0	0	0.0	0.021803116	0.0	0.13763471	False	False	False	True	False	0	0	NA	-1.5346475	1.0556511
chr5:134102750-134102752:+:start	DDX46	DDX46	chr5	134102750	134102752	+	0	0	0.456621	0.022036139	-0.6067896	0.093942024	False	False	False	False	True	0	2	NA	-6.012565	-0.37632924
chr5:134102750-134103820:+:start	DDX46	DDX46	chr5	134102750	134103820	+	0	0	0.6134969	0.0	-1.8384476	0.059314866	True	False	False	False	False	0	0	NA	2.0886662	-0.37632924
chr5:134102750-134109385:+:end	DDX46	DDX46	chr5	134102750	134109385	+	0	0	0.0	0.006706908	0.0	0.059314866	True	True	False	True	False	0	0	NA	0.34815633	-0.37632924
chr5:134102750-134109385:+:start	DDX46	DDX46	chr5	134102750	134109385	+	0	0	0.0	0.007253209	0.0	0.06175977	True	True	False	True	False	0	0	NA	0.34815633	-0.37632924
chr5:134103942-134106592:+:end	DDX46	DDX46	chr5	134103942	134106592	+	0	0	0.0	0.010897995	0.0	0.086723566	False	True	False	False	False	0	0	NA	1.4909029	1.0246323
chr5:134106689-134109385:+:end	DDX46	DDX46	chr5	134106689	134109385	+	100	99	100.0	100.0	0.0	0.062329482	True	True	True	False	False	205	12083	NA	0.34815633	-2.1303854
chr5:134106689-134109397:+:start	DDX46	DDX46	chr5	134106689	134109397	+	0	0	0.0	0.020119375	0.0	0.100810125	True	False	False	False	False	0	1	NA	-2.0633793	-2.1303854
chr5:134106689-134109452:+:start	DDX46	DDX46	chr5	134106689	134109452	+	0	0	0.0	0.017916331	0.0	0.11657075	True	False	False	False	False	0	0	NA	-4.1871867	-2.1303854
chr5:134106689-134116822:+:end	DDX46	DDX46	chr5	134106689	134116822	+	0	0	0.0	0.008316699	0.0	0.06984455	True	True	False	True	False	0	0	NA	1.4662626	-2.1303854
chr5:134106689-134116822:+:start	DDX46	DDX46	chr5	134106689	134116822	+	0	0	0.0	0.0089581655	0.0	0.06984455	True	True	False	True	False	0	0	NA	1.4662626	-2.1303854
chr5:134107982-134109385:+:end	DDX46	DDX46	chr5	134107982	134109385	+	0	0	0.0	0.013413816	0.0	0.06984455	False	True	False	False	False	0	0	NA	0.34815633	0.86904025
chr5:134109383-134109385:+:end	DDX46	DDX46	chr5	134109383	134109385	+	0	0	0.0	0.006706908	0.0	0.059314866	False	False	False	False	True	0	0	NA	0.34815633	-7.179973
chr5:134109551-134113263:+:end	DDX46	DDX46	chr5	134109551	134113263	+	100	99	100.0	100.0	0.0	0.16694576	True	False	False	False	False	203	12169	NA	0.70804566	-1.3583859
chr5:134109551-134113395:+:start	DDX46	DDX46	chr5	134109551	134113395	+	0	0	0.0	0.019819641	0.0	0.13763471	True	False	False	False	False	0	0	NA	-2.527051	-1.3583859
chr5:134113261-134113263:+:end	DDX46	DDX46	chr5	134113261	134113263	+	0	0	0.0	0.033536788	0.0	0.16694576	False	False	False	False	False	0	2	NA	0.70804566	-7.553043
chr5:134113314-134116822:+:end	DDX46	DDX46	chr5	134113314	134116822	+	0	0	0.0	0.0249501	0.0	0.15585467	False	True	True	False	False	0	1	NA	1.4662626	-0.06838676
chr5:134113314-134154549:+:end	DDX46	DDX46	chr5	134113314	134154549	+	0	0	0.0	0.021114865	0.0	0.08846526	False	False	False	True	False	0	0	NA	1.4238232	-0.06838676
chr5:134113415-134113417:+:start	DDX46	DDX46	chr5	134113415	134113417	+	2	0	6.077348	0.082413055	-4.8735137	0.15585467	False	False	False	False	False	5	5	NA	-7.1999674	0.80052996
chr5:134113415-134116005:+:start	DDX46	DDX46	chr5	134113415	134116005	+	0	0	0.0	0.025018765	0.0	0.13763471	True	False	False	False	False	0	1	NA	-0.6884063	0.80052996
chr5:134113415-134116822:+:end	DDX46	DDX46	chr5	134113415	134116822	+	99	99	100.0	99.93746	3.1329565	0.08846526	True	True	True	False	False	211	12689	NA	1.4662626	0.80052996
chr5:134116042-134116822:+:end	DDX46	DDX46	chr5	134116042	134116822	+	0	0	0.0	0.037523452	0.0	0.19959085	False	True	False	False	False	0	2	NA	1.4662626	1.76748
chr5:134116901-134117610:+:end	DDX46	DDX46	chr5	134116901	134117610	+	0	0	0.5181347	0.0	-0.78941536	0.06276269	False	True	False	False	False	0	0	NA	0.56447434	0.9094488
chr5:134116936-134117610:+:end	DDX46	DDX46	chr5	134116936	134117610	+	99	99	100.0	99.99034	0.78937435	0.11060399	False	True	True	False	False	232	13063	NA	0.56447434	0.4160064
chr5:134116936-134118634:+:end	DDX46	DDX46	chr5	134116936	134118634	+	0	0	0.0	0.022029668	0.0	0.081500895	False	False	True	True	False	0	1	NA	0.7803128	0.4160064
chr5:134116936-134118634:+:start	DDX46	DDX46	chr5	134116936	134118634	+	0	0	0.0	0.018173007	0.0	0.081500895	False	False	True	True	False	0	1	NA	0.7803128	0.4160064
chr5:134116936-134124202:+:end	DDX46	DDX46	chr5	134116936	134124202	+	0	0	0.0	0.027897893	0.0	0.13763471	False	False	False	True	False	0	1	NA	1.4269142	0.4160064
