ID	gene_symbols	refseq_gene	chr	start	end	strand	ave_wt_perc	ave_mut_perc	wt_perc_qc	mut_perc_qc	log_ratio	perc_qval	alt_3ss	alt_5ss	exon_inclusion	exon_skipping	intron_retention	ave_wt_raw	ave_mut_raw	edger_gene_qval	3ss_mad_score	5ss_mad_score
chr5:134118755-134118757:+:start	DDX46	DDX46	chr5	134118755	134118757	+	0	0	0.0	0.028585041	0.0	0.13288353	False	False	False	False	True	0	2	NA	-2.7811732	-0.10929448
chr5:134118755-134120055:+:start	DDX46	DDX46	chr5	134118755	134120055	+	100	99	100.0	99.97478	0.0	0.11332631	True	False	True	False	False	194	10065	NA	1.0876738	-0.10929448
chr5:134118755-134120144:+:start	DDX46	DDX46	chr5	134118755	134120144	+	0	0	0.0	0.019056693	0.0	0.13288353	True	False	False	False	False	0	0	NA	-0.49616066	-0.10929448
chr5:134118755-134121154:+:end	DDX46	DDX46	chr5	134118755	134121154	+	0	0	0.0	0.038407374	0.0	0.19271603	True	True	True	True	False	0	1	NA	1.2921878	-0.10929448
chr5:134118755-134121154:+:start	DDX46	DDX46	chr5	134118755	134121154	+	0	0	0.0	0.028585041	0.0	0.1918922	True	True	True	True	False	0	1	NA	1.2921878	-0.10929448
chr5:134118755-134126159:+:end	DDX46	DDX46	chr5	134118755	134126159	+	0	0	0.0	0.018811136	0.0	0.126399	True	True	False	True	False	0	0	NA	2.0969975	-0.10929448
chr5:134118755-134126159:+:start	DDX46	DDX46	chr5	134118755	134126159	+	0	0	0.0	0.012787724	0.0	0.126399	True	True	False	True	False	0	0	NA	2.0969975	-0.10929448
chr5:134120231-134120233:+:start	DDX46	DDX46	chr5	134120231	134120233	+	0	0	1.3422819	0.023877745	-2.6690345	0.11299729	False	False	False	False	False	1	0	NA	-5.092594	-1.7177969
chr5:134120231-134120389:+:start	DDX46	DDX46	chr5	134120231	134120389	+	0	0	0.80645156	0.012818869	-1.4290657	0.124838434	True	False	False	False	False	0	0	NA	0.27642867	-1.7177969
chr5:134120231-134121154:+:end	DDX46	DDX46	chr5	134120231	134121154	+	98	99	100.0	100.0	3.4059324	0.1883804	True	True	True	False	False	149	7361	NA	1.2921878	-1.7177969
chr5:134120231-134121154:+:start	DDX46	DDX46	chr5	134120231	134121154	+	99	99	99.44444	100.0	3.1838555	0.09261025	True	True	True	False	False	149	7361	NA	1.2921878	-1.7177969
chr5:134120488-134121154:+:end	DDX46	DDX46	chr5	134120488	134121154	+	0	0	0.78740156	0.025604915	-1.3944855	0.18812923	False	True	False	False	False	0	1	NA	1.2921878	-2.363716
chr5:134121276-134121278:+:start	DDX46	DDX46	chr5	134121276	134121278	+	0	0	0.67114097	0.01882176	-1.1634417	0.11332631	False	False	False	False	False	0	0	NA	-4.483468	-0.7926122
chr5:134121276-134124202:+:end	DDX46	DDX46	chr5	134121276	134124202	+	100	99	100.0	99.94318	0.0	0.102866344	False	True	True	False	False	128	6760	NA	1.3886591	-0.7926122
chr5:134121276-134124202:+:start	DDX46	DDX46	chr5	134121276	134124202	+	99	99	100.0	100.0	1.1634626	0.16358824	False	True	True	False	False	128	6760	NA	1.3886591	-0.7926122
chr5:134121681-134124202:+:end	DDX46	DDX46	chr5	134121681	134124202	+	0	0	0.0	0.014204545	0.0	0.09261025	False	True	False	False	False	0	0	NA	1.3886591	-1.4961137
chr5:134124281-134124283:+:start	DDX46	DDX46	chr5	134124281	134124283	+	3	0	7.207207	0.13938166	-5.3668427	0.126399	False	False	False	False	True	4	6	NA	-3.6307733	0.7460239
chr5:134124281-134124901:+:start	DDX46	DDX46	chr5	134124281	134124901	+	0	0	0.0	0.029403117	0.0	0.126399	True	False	False	False	False	0	1	NA	0.0	0.7460239
chr5:134124281-134125406:+:start	DDX46	DDX46	chr5	134124281	134125406	+	0	0	0.0	0.014701558	0.0	0.102866344	True	False	False	False	False	0	0	NA	0.7532405	0.7460239
chr5:134124281-134126159:+:end	DDX46	DDX46	chr5	134124281	134126159	+	90	99	94.85715	99.936325	6.0590568	0.11456012	True	False	True	True	False	116	6634	NA	2.0969975	0.7460239
chr5:134124281-134126159:+:start	DDX46	DDX46	chr5	134124281	134126159	+	94	99	95.95376	99.47536	3.1315727	0.17908303	True	False	True	True	False	116	6634	NA	2.0969975	0.7460239
chr5:134125912-134126159:+:end	DDX46	DDX46	chr5	134125912	134126159	+	5	0	7.826087	0.22169673	-5.4582324	0.17840214	False	True	True	False	False	6	8	NA	2.0969975	-1.4739616
chr5:134126157-134126159:+:end	DDX46	DDX46	chr5	134126157	134126159	+	4	0	7.526882	0.029559562	-5.4990296	0.09261025	False	False	False	False	True	5	0	NA	2.0969975	-10.969103
chr5:134126242-134126533:+:start	DDX46	DDX46	chr5	134126242	134126533	+	0	0	0.0	0.014671362	0.0	0.102866344	False	False	False	False	False	0	0	NA	2.3987315	0.14050116
chr5:134126657-134130539:+:end	DDX46	DDX46	chr5	134126657	134130539	+	0	0	0.0	0.02933842	0.0	0.15432194	False	False	False	False	False	0	0	NA	2.1524777	-2.743433
chr5:134131840-134133547:+:start	DDX46	DDX46	chr5	134131840	134133547	+	0	0	1.0309278	0.0	-1.7844324	0.09261025	True	False	False	False	False	0	0	NA	0.5595094	1.3878186
chr5:134131840-134143437:+:start	DDX46	DDX46	chr5	134131840	134143437	+	98	99	98.96907	99.93933	4.2180824	0.15156509	True	True	False	False	False	173	8209	NA	0.28282467	1.3878186
chr5:134140111-134143437:+:end	DDX46	DDX46	chr5	134140111	134143437	+	0	0	0.0	0.015603058	0.0	0.126399	False	True	False	False	False	0	0	NA	0.28282467	-1.0656055
chr5:134143631-134143633:+:start	DDX46	DDX46	chr5	134143631	134143633	+	0	0	0.0	0.019436346	0.0	0.120925695	False	False	False	False	False	0	0	NA	-5.062368	0.59267926
chr5:134143631-134146910:+:end	DDX46	DDX46	chr5	134143631	134146910	+	99	99	100.0	99.944565	0.99864197	0.18038085	False	True	False	False	False	188	8785	NA	-0.1320149	0.59267926
chr5:134143631-134146910:+:start	DDX46	DDX46	chr5	134143631	134146910	+	100	99	100.0	100.0	0.0	0.1918922	False	True	False	False	False	188	8785	NA	-0.1320149	0.59267926
chr5:134143954-134146910:+:end	DDX46	DDX46	chr5	134143954	134146910	+	0	0	0.0	0.019434458	0.0	0.120925695	False	True	False	False	False	0	0	NA	-0.1320149	-1.1205336
chr5:134147048-134147050:+:start	DDX46	DDX46	chr5	134147048	134147050	+	0	0	1.0582011	0.035248503	-2.459775	0.18066156	False	False	False	False	False	1	2	NA	-4.0013795	-2.0387492
chr5:134147048-134147385:+:start	DDX46	DDX46	chr5	134147048	134147385	+	98	99	99.4186	99.98961	3.46625	0.1710316	False	False	False	False	False	175	8208	NA	1.6210988	-2.0387492
chr5:134147535-134147537:+:start	DDX46	DDX46	chr5	134147535	134147537	+	0	0	0.0	0.012881617	0.0	0.09261025	False	False	False	False	True	0	0	NA	-3.378037	-0.10389848
chr5:134147535-134152119:+:end	DDX46	DDX46	chr5	134147535	134152119	+	100	99	100.0	100.0	0.0	0.126399	False	False	False	False	False	157	7379	NA	1.6870924	-0.10389848
chr5:134147535-134152119:+:start	DDX46	DDX46	chr5	134147535	134152119	+	100	99	100.0	100.0	0.0	0.09261025	False	False	False	False	False	157	7379	NA	1.6870924	-0.10389848
chr5:134152117-134152119:+:end	DDX46	DDX46	chr5	134152117	134152119	+	0	0	0.0	0.017768301	0.0	0.126399	False	False	False	False	True	0	0	NA	1.6870924	-11.035723
chr5:134152293-134152295:+:start	DDX46	DDX46	chr5	134152293	134152295	+	79	99	83.22147	99.14463	4.796075	0.09261025	False	False	False	False	False	126	7371	NA	-3.1977384	-1.5222033
chr5:134152293-134153185:+:start	DDX46	DDX46	chr5	134152293	134153185	+	20	0	23.976608	1.0087194	-4.796081	0.09261025	False	False	False	False	False	33	69	NA	0.9015275	-1.5222033
chr5:134154547-134154549:+:end	DDX46	DDX46	chr5	134154547	134154549	+	0	0	0.0	0.015671525	0.0	0.109255165	False	False	False	False	False	0	0	NA	1.2708	-10.418378
chr5:134154694-134162636:+:start	DDX46	DDX46	chr5	134154694	134162636	+	100	99	100.0	100.0	0.0	0.1883804	False	False	True	False	False	217	5486	NA	-0.28924355	-1.4360963
chr5:134154694-134164348:+:start	DDX46	DDX46	chr5	134154694	134164348	+	0	0	0.0	0.022007043	0.0	0.1883804	False	False	False	True	False	0	0	NA	1.6425732	-1.4360963
chr5:134162710-134164348:+:start	DDX46	DDX46	chr5	134162710	134164348	+	99	100	100.0	100.0	0.3982811	0.102866344	True	False	True	False	False	209	3967	NA	1.6425732	0.48038384
chr5:134162710-134164376:+:start	DDX46	DDX46	chr5	134162710	134164376	+	0	0	0.39525694	0.0	-0.39828682	0.102866344	True	False	False	False	False	0	0	NA	-2.1667383	0.48038384
chr5:137089049-137089121:-:start			chr5	137089049	137089121	-	0	4	0.0	14.451477	5.659894	0.040323265	False	False	False	False	False	0	45	NA	-1.9422578	-9.647339
chr5:177576859-177577888:-:end	NHP2	NHP2	chr5	177576859	177577888	-	0	1	0.07613247	1.8189168	3.9336925	0.17908303	False	False	False	False	False	1	43	NA	0.4199466	-0.31439066
chr6:29912393-29912817:+:start	HLA-A,HLA	HLA-A	chr6	29912393	29912817	+	2	0	3.3402925	0.0	-4.707746	0.1883804	False	False	False	False	False	12	0	NA	0.8637825	-2.6195123
chr6:31608286-31608421:-:end	BAT3,BAG6	BAG6	chr6	31608286	31608421	-	0	3	0.0	4.357798	5.091875	0.15035023	False	False	False	False	False	0	12	NA	-1.3844519	-1.4133956
chr6:33257397-33257615:+:start	PFDN6	PFDN6	chr6	33257397	33257615	+	0	6	0.0	10.438414	6.0534	0.126399	False	False	False	False	False	0	34	NA	-1.1506397	-0.52760303
chr6:41040823-41046743:+:start	NFYA	NFYA	chr6	41040823	41046743	+	0	16	0.0	18.867926	7.6564302	0.09261025	False	False	False	False	False	0	22	NA	-0.047486346	0.49851337
chr6:41046765-41046767:+:end	NFYA	NFYA	chr6	41046765	41046767	+	0	23	0.0	26.875002	8.249237	0.09261025	False	False	False	False	False	0	31	NA	0.66889715	-5.069702
chr6:44219621-44219845:+:start	HSP90AB1	HSP90AB1	chr6	44219621	44219845	+	0	0	0.0	0.65688634	2.4415317	0.09847028	False	False	False	False	False	0	23	NA	-1.1112739	-0.89758676
chr6:52134024-52146842:-:end	MCM3	MCM3	chr6	52134024	52146842	-	0	1	0.0	1.5060241	3.7388334	0.1883804	False	False	False	False	False	0	8	NA	0.5305398	1.9109834
chr6:52134024-52146842:-:start	MCM3	MCM3	chr6	52134024	52146842	-	0	1	0.0	1.2515645	3.4810438	0.1883804	False	False	False	False	False	0	8	NA	0.5305398	1.9109834
chr7:102074108-102076648:+:start	ORAI2,PRKRIP1,PMS2L12	ORAI2	chr7	102074108	102076648	+	0	48	2.9411764	60.869564	6.5885024	0.15615146	False	False	False	False	False	0	13	NA	-1.400861	0.1275755
chr7:26232993-26236176:-:end	HNRNPA2B1	HNRNPA2B1	chr7	26232993	26236176	-	0	0	0.0	0.18799937	0.8488779	0.16187225	False	False	False	False	False	0	12	NA	0.88023823	1.6180097
chr7:26232993-26236176:-:start	HNRNPA2B1	HNRNPA2B1	chr7	26232993	26236176	-	0	0	0.0	0.44	2.0866385	0.15265073	False	False	False	False	False	0	12	NA	0.88023823	1.6180097
chr7:26236101-26237241:-:end	HNRNPA2B1	HNRNPA2B1	chr7	26236101	26237241	-	0	0	0.0	0.36630037	1.3618765	0.1883804	False	False	False	False	False	0	14	NA	-0.38949347	-0.59758115
chr7:26236101-26237241:-:start	HNRNPA2B1	HNRNPA2B1	chr7	26236101	26237241	-	0	0	0.0	0.2636941	0.96981716	0.18689527	False	False	False	False	False	0	14	NA	-0.38949347	-0.59758115
chr7:98935908-98946515:+:start	ARPC1B,ARPC1A	ARPC1A	chr7	98935908	98946515	+	0	1	0.0	1.6607355	3.772493	0.15156509	False	False	False	False	False	0	11	NA	-1.085288	0.25785455
chr8:146017299-146017376:-:start	RPL8	MIR6850,RPL8	chr8	146017299	146017376	-	95	99	95.61601	99.80004	4.408023	0.09847028	False	True	False	False	False	32213	38608	NA	-0.7655685	-0.1936142
chr8:146017299-146017382:-:start	RPL8	RPL8	chr8	146017299	146017382	-	4	0	4.3811803	0.0	-5.4742537	0.008082423	False	True	False	False	False	1438	0	NA	-0.7655685	-5.9227877
chr8:48727036-48730010:-:end	PRKDC	PRKDC	chr8	48727036	48730010	-	0	3	0.0	3.9568346	5.1999593	0.18665962	False	False	False	False	False	0	8	NA	-0.6662696	-1.7853938
chr8:66557019-66582085:+:start	MTFR1	MTFR1	chr8	66557019	66582085	+	0	6	0.0	8.333334	6.180214	0.18066156	False	False	False	False	False	0	10	NA	0.44940388	1.6711901
chr9:138903859-138905044:-:end	NACC2	NACC2	chr9	138903859	138905044	-	0	27	0.0	38.636364	8.564718	0.1883804	False	False	False	False	False	0	13	NA	-0.115358315	-0.6443265
chrX:24091380-24092454:+:start	EIF2S3	EIF2S3	chrX	24091380	24092454	+	0	0	0.0	1.1058452	3.2834544	0.18066156	False	False	False	False	False	0	12	NA	-1.7746197	0.7493666
chrX:47059013-47059808:+:start	INE1,UBA1	UBA1	chrX	47059013	47059808	+	0	3	0.1490313	4.4142613	5.1370454	0.17908303	False	False	False	False	False	0	21	NA	-0.38190222	-0.8368027
